일시,출력_AC
2023-06-23 11:30:00,33.25
2023-06-23 11:35:00,63.939998626709
2023-06-23 11:40:00,35.7400016784668
2023-06-23 11:45:00,36.2000007629395
2023-06-23 11:50:00,34.3499984741211
2023-06-23 11:55:00,35.6500015258789
2023-06-23 12:00:00,74.1500015258789
2023-06-23 12:05:00,35.2000007629395
2023-06-23 12:10:00,44.1500015258789
2023-06-23 12:15:00,49.4099998474121
2023-06-23 12:20:00,36.189998626709
2023-06-23 12:25:00,54.6300010681152
2023-06-23 12:30:00,48.560001373291
2023-06-23 12:35:00,36.2200012207031
2023-06-23 12:40:00,35.689998626709
2023-06-23 12:45:00,40.6599998474121
2023-06-23 12:50:00,67.7900009155273
2023-06-23 12:55:00,51.9000015258789
2023-06-23 13:00:00,61.8199996948242
2023-06-23 13:05:00,38.7599983215332
2023-06-23 13:10:00,69.0800018310547
2023-06-23 13:15:00,50.7099990844727
2023-06-23 13:20:00,54.3499984741211
2023-06-23 13:25:00,59.3800010681152
2023-06-23 13:30:00,58.6599998474121
2023-06-23 13:35:00,54.3300018310547
2023-06-23 13:40:00,53.4500007629395
2023-06-23 13:45:00,54.2099990844727
2023-06-23 13:50:00,54.3400001525879
2023-06-23 13:55:00,53.6100006103516
2023-06-23 14:00:00,52.6699981689453
2023-06-23 14:05:00,51.9099998474121
2023-06-23 14:10:00,50.8499984741211
2023-06-23 14:15:00,49.2099990844727
2023-06-23 14:20:00,28.9699993133545
2023-06-23 14:25:00,45.7099990844727
2023-06-23 14:30:00,47.3199996948242
2023-06-23 14:35:00,35.0900001525879
2023-06-23 14:40:00,47.2299995422363
2023-06-23 14:45:00,48.5999984741211
2023-06-23 14:50:00,48.2099990844727
2023-06-23 14:55:00,42.9599990844727
2023-06-23 15:00:00,41.3499984741211
2023-06-23 15:05:00,43.0400009155273
2023-06-23 15:10:00,37.8499984741211
2023-06-23 15:15:00,37.3199996948242
2023-06-23 15:20:00,36.6100006103516
2023-06-23 15:25:00,34.689998626709
2023-06-23 15:30:00,34.4300003051758
2023-06-23 15:35:00,34.4799995422363
2023-06-23 15:40:00,32.9300003051758
2023-06-23 15:45:00,23.75
2023-06-23 15:50:00,26.7600002288818
2023-06-23 15:55:00,28.1900005340576
2023-06-23 16:00:00,21.8199996948242
2023-06-23 16:05:00,17.8700008392334
2023-06-23 16:10:00,27.0300006866455
2023-06-23 16:15:00,23.3400001525879
2023-06-23 16:20:00,22.1900005340576
2023-06-23 16:25:00,20.2600002288818
2023-06-23 16:30:00,20
2023-06-23 16:35:00,18.5
2023-06-23 16:40:00,16.8799991607666
2023-06-23 16:45:00,15.6099996566772
2023-06-23 16:50:00,14.8000001907349
2023-06-23 16:55:00,13.9300003051758
2023-06-23 17:00:00,12.8999996185303
2023-06-23 17:05:00,11.4399995803833
2023-06-23 17:10:00,10.6099996566772
2023-06-23 17:15:00,9.36999988555908
2023-06-23 17:20:00,8.68000030517578
2023-06-23 17:25:00,7.44000005722046
2023-06-23 17:30:00,7
2023-06-23 17:35:00,6.48000001907349
2023-06-23 17:40:00,6.19000005722046
2023-06-23 17:45:00,5.3600001335144
2023-06-23 17:50:00,5.30000019073486
2023-06-23 17:55:00,5.11999988555908
2023-06-23 18:00:00,4.73999977111816
2023-06-23 18:05:00,4.21999979019165
2023-06-23 18:10:00,4.1100001335144
2023-06-23 18:15:00,3.9300000667572
2023-06-23 18:20:00,3.85999989509583
2023-06-23 18:25:00,3.92000007629395
2023-06-23 18:30:00,3.88000011444092
2023-06-23 18:35:00,3.72000002861023
2023-06-23 18:40:00,3.66000008583069
2023-06-23 18:45:00,3.60999989509583
2023-06-23 18:50:00,3.58999991416931
2023-06-23 18:55:00,3.5699999332428
2023-06-23 19:00:00,3.51999998092651
2023-06-23 19:05:00,3.5
2023-06-23 19:10:00,3.48000001907349
2023-06-23 19:15:00,3.46000003814697
