일시,출력_AC
2023-06-23 12:25:00,67.5400009155273
2023-06-23 12:30:00,40.4700012207031
2023-06-23 12:35:00,40.4199981689453
2023-06-23 12:40:00,41.5699996948242
2023-06-23 12:45:00,58.75
2023-06-23 12:50:00,80.1500015258789
2023-06-23 12:55:00,79.0400009155273
2023-06-23 13:00:00,78.5800018310547
2023-06-23 13:05:00,51.7200012207031
2023-06-23 13:10:00,78.379997253418
2023-06-23 13:15:00,69.3000030517578
2023-06-23 13:20:00,30.75
2023-06-23 13:25:00,67.5999984741211
2023-06-23 13:30:00,48.9900016784668
2023-06-23 13:35:00,62.8499984741211
2023-06-23 13:40:00,62.0400009155273
2023-06-23 13:45:00,62.2999992370605
2023-06-23 13:50:00,61.9700012207031
2023-06-23 13:55:00,61.2700004577637
2023-06-23 14:00:00,60.4700012207031
2023-06-23 14:05:00,59.5800018310547
2023-06-23 14:10:00,58.7999992370605
2023-06-23 14:15:00,56.9799995422363
2023-06-23 14:20:00,55.8800010681152
2023-06-23 14:25:00,49.8300018310547
2023-06-23 14:30:00,53.6699981689453
2023-06-23 14:35:00,32.4300003051758
2023-06-23 14:40:00,51.5400009155273
2023-06-23 14:45:00,52.5999984741211
2023-06-23 14:50:00,33.8600006103516
2023-06-23 14:55:00,50.5
2023-06-23 15:00:00,48
2023-06-23 15:05:00,40.2000007629395
2023-06-23 15:10:00,44.3400001525879
2023-06-23 15:15:00,43.2200012207031
2023-06-23 15:20:00,43.3699989318848
2023-06-23 15:25:00,40.8699989318848
2023-06-23 15:30:00,41.0400009155273
2023-06-23 15:35:00,41.6100006103516
2023-06-23 15:40:00,42.8600006103516
2023-06-23 15:45:00,23.8899993896484
2023-06-23 15:50:00,35.3300018310547
2023-06-23 15:55:00,28.3799991607666
2023-06-23 16:00:00,25.7199993133545
2023-06-23 16:05:00,36.9000015258789
2023-06-23 16:10:00,31.2800006866455
2023-06-23 16:15:00,27.8099994659424
2023-06-23 16:20:00,26.25
2023-06-23 16:25:00,23.8700008392334
2023-06-23 16:30:00,23.8700008392334
2023-06-23 16:35:00,21.9899997711182
2023-06-23 16:40:00,19.5699996948242
2023-06-23 16:45:00,18.8600006103516
2023-06-23 16:50:00,17.3700008392334
2023-06-23 16:55:00,15.8599996566772
2023-06-23 17:00:00,14.6800003051758
2023-06-23 17:05:00,12.9899997711182
2023-06-23 17:10:00,11.9200000762939
2023-06-23 17:15:00,10.3599996566772
2023-06-23 17:20:00,9.56999969482422
2023-06-23 17:25:00,8.47999954223633
2023-06-23 17:30:00,7.75
2023-06-23 17:35:00,7.03999996185303
2023-06-23 17:40:00,7
2023-06-23 17:45:00,5.67999982833862
2023-06-23 17:50:00,5.8899998664856
2023-06-23 17:55:00,5.76999998092651
2023-06-23 18:00:00,5.6100001335144
2023-06-23 18:05:00,5.19000005722046
2023-06-23 18:10:00,5.01000022888184
2023-06-23 18:15:00,4.67999982833862
2023-06-23 18:20:00,4.6100001335144
2023-06-23 18:25:00,4.21000003814697
2023-06-23 18:30:00,4.21999979019165
2023-06-23 18:35:00,4.15999984741211
2023-06-23 18:40:00,4.03999996185303
2023-06-23 18:45:00,4.1100001335144
2023-06-23 18:50:00,4.07000017166138
2023-06-23 18:55:00,3.9300000667572
2023-06-23 19:00:00,3.85999989509583
2023-06-23 19:05:00,3.76999998092651
2023-06-23 19:10:00,3.6800000667572
2023-06-23 19:15:00,3.64000010490417
2023-06-23 19:20:00,3.61999988555908
2023-06-23 19:25:00,3.54999995231628
2023-06-23 19:30:00,3.58999991416931
2023-06-23 19:35:00,3.58999991416931
